YEAR,MONTH,HOUR,NODE_1,NODE_2,VALUE
2021,4,11.0,KENXX,TZAXX,-0.02
2022,4,11.0,KENXX,TZAXX,-0.02
2023,4,11.0,KENXX,TZAXX,0.02
2021,4,12.0,KENXX,TZAXX,-0.02
2022,4,12.0,KENXX,TZAXX,-0.02
2023,4,12.0,KENXX,TZAXX,0.02
2021,4,13.0,KENXX,TZAXX,-0.02
2022,4,13.0,KENXX,TZAXX,-0.02
2023,4,13.0,KENXX,TZAXX,0.02
2021,4,14.0,KENXX,TZAXX,-0.02
2022,4,14.0,KENXX,TZAXX,-0.02
2023,4,14.0,KENXX,TZAXX,0.02
2021,4,15.0,KENXX,TZAXX,-0.02
2022,4,15.0,KENXX,TZAXX,-0.02
2023,4,15.0,KENXX,TZAXX,0.02
2021,4,16.0,KENXX,TZAXX,-0.02
2022,4,16.0,KENXX,TZAXX,-0.02
2023,4,16.0,KENXX,TZAXX,0.02
2021,4,17.0,KENXX,TZAXX,-0.02
2022,4,17.0,KENXX,TZAXX,-0.02
2023,4,17.0,KENXX,TZAXX,0.02
2021,4,18.0,KENXX,TZAXX,-0.02
2022,4,18.0,KENXX,TZAXX,-0.02
2023,4,18.0,KENXX,TZAXX,0.02
2021,4,19.0,KENXX,TZAXX,-0.02
2022,4,19.0,KENXX,TZAXX,-0.02
2023,4,19.0,KENXX,TZAXX,0.02
2021,4,20.0,KENXX,TZAXX,-0.0
2022,4,20.0,KENXX,TZAXX,-0.0
2023,4,20.0,KENXX,TZAXX,0.0
2029,4,20.0,KENXX,TZAXX,0.0
2031,4,20.0,KENXX,TZAXX,-0.02
2032,4,20.0,KENXX,TZAXX,-0.02
2033,4,20.0,KENXX,TZAXX,-0.02
2034,4,20.0,KENXX,TZAXX,-0.02
2035,4,20.0,KENXX,TZAXX,-0.01
2036,4,20.0,KENXX,TZAXX,-0.05
2037,4,20.0,KENXX,TZAXX,-0.05
2038,4,20.0,KENXX,TZAXX,-0.03
2039,4,20.0,KENXX,TZAXX,-0.02
2040,4,20.0,KENXX,TZAXX,-0.02
2041,4,20.0,KENXX,TZAXX,-0.01
2042,4,20.0,KENXX,TZAXX,-0.01
2043,4,20.0,KENXX,TZAXX,-0.01
2044,4,20.0,KENXX,TZAXX,-0.01
2045,4,20.0,KENXX,TZAXX,-0.01
2046,4,20.0,KENXX,TZAXX,-0.02
2047,4,20.0,KENXX,TZAXX,-0.02
2048,4,20.0,KENXX,TZAXX,-0.02
2049,4,20.0,KENXX,TZAXX,-0.02
2050,4,20.0,KENXX,TZAXX,-0.03
2021,4,21.0,KENXX,TZAXX,-0.0
2022,4,21.0,KENXX,TZAXX,-0.0
2023,4,21.0,KENXX,TZAXX,0.0
2029,4,21.0,KENXX,TZAXX,0.0
2031,4,21.0,KENXX,TZAXX,-0.02
2032,4,21.0,KENXX,TZAXX,-0.02
2033,4,21.0,KENXX,TZAXX,-0.02
2034,4,21.0,KENXX,TZAXX,-0.02
2035,4,21.0,KENXX,TZAXX,-0.01
2036,4,21.0,KENXX,TZAXX,-0.05
2037,4,21.0,KENXX,TZAXX,-0.05
2038,4,21.0,KENXX,TZAXX,-0.03
2039,4,21.0,KENXX,TZAXX,-0.02
2040,4,21.0,KENXX,TZAXX,-0.02
2041,4,21.0,KENXX,TZAXX,-0.01
2042,4,21.0,KENXX,TZAXX,-0.01
2043,4,21.0,KENXX,TZAXX,-0.01
2044,4,21.0,KENXX,TZAXX,-0.01
2045,4,21.0,KENXX,TZAXX,-0.01
2046,4,21.0,KENXX,TZAXX,-0.02
2047,4,21.0,KENXX,TZAXX,-0.02
2048,4,21.0,KENXX,TZAXX,-0.02
2049,4,21.0,KENXX,TZAXX,-0.02
2050,4,21.0,KENXX,TZAXX,-0.03
2021,4,22.0,KENXX,TZAXX,-0.0
2022,4,22.0,KENXX,TZAXX,-0.0
2023,4,22.0,KENXX,TZAXX,0.0
2029,4,22.0,KENXX,TZAXX,0.0
2031,4,22.0,KENXX,TZAXX,-0.02
2032,4,22.0,KENXX,TZAXX,-0.02
2033,4,22.0,KENXX,TZAXX,-0.02
2034,4,22.0,KENXX,TZAXX,-0.02
2035,4,22.0,KENXX,TZAXX,-0.01
2036,4,22.0,KENXX,TZAXX,-0.05
2037,4,22.0,KENXX,TZAXX,-0.05
2038,4,22.0,KENXX,TZAXX,-0.03
2039,4,22.0,KENXX,TZAXX,-0.02
2040,4,22.0,KENXX,TZAXX,-0.02
2041,4,22.0,KENXX,TZAXX,-0.01
2042,4,22.0,KENXX,TZAXX,-0.01
2043,4,22.0,KENXX,TZAXX,-0.01
2044,4,22.0,KENXX,TZAXX,-0.01
2045,4,22.0,KENXX,TZAXX,-0.01
2046,4,22.0,KENXX,TZAXX,-0.02
2047,4,22.0,KENXX,TZAXX,-0.02
2048,4,22.0,KENXX,TZAXX,-0.02
2049,4,22.0,KENXX,TZAXX,-0.02
2050,4,22.0,KENXX,TZAXX,-0.03
2021,4,23.0,KENXX,TZAXX,-0.0
2022,4,23.0,KENXX,TZAXX,-0.0
2023,4,23.0,KENXX,TZAXX,0.0
2029,4,23.0,KENXX,TZAXX,0.0
2031,4,23.0,KENXX,TZAXX,-0.02
2032,4,23.0,KENXX,TZAXX,-0.02
2033,4,23.0,KENXX,TZAXX,-0.02
2034,4,23.0,KENXX,TZAXX,-0.02
2035,4,23.0,KENXX,TZAXX,-0.01
2036,4,23.0,KENXX,TZAXX,-0.05
2037,4,23.0,KENXX,TZAXX,-0.05
2038,4,23.0,KENXX,TZAXX,-0.03
2039,4,23.0,KENXX,TZAXX,-0.02
2040,4,23.0,KENXX,TZAXX,-0.02
2041,4,23.0,KENXX,TZAXX,-0.01
2042,4,23.0,KENXX,TZAXX,-0.01
2043,4,23.0,KENXX,TZAXX,-0.01
2044,4,23.0,KENXX,TZAXX,-0.01
2045,4,23.0,KENXX,TZAXX,-0.01
2046,4,23.0,KENXX,TZAXX,-0.02
2047,4,23.0,KENXX,TZAXX,-0.02
2048,4,23.0,KENXX,TZAXX,-0.02
2049,4,23.0,KENXX,TZAXX,-0.02
2050,4,23.0,KENXX,TZAXX,-0.03
2021,4,24.0,KENXX,TZAXX,-0.0
2022,4,24.0,KENXX,TZAXX,-0.0
2023,4,24.0,KENXX,TZAXX,0.0
2029,4,24.0,KENXX,TZAXX,0.0
2031,4,24.0,KENXX,TZAXX,-0.02
2032,4,24.0,KENXX,TZAXX,-0.02
2033,4,24.0,KENXX,TZAXX,-0.02
2034,4,24.0,KENXX,TZAXX,-0.02
2035,4,24.0,KENXX,TZAXX,-0.01
2036,4,24.0,KENXX,TZAXX,-0.05
2037,4,24.0,KENXX,TZAXX,-0.05
2038,4,24.0,KENXX,TZAXX,-0.03
2039,4,24.0,KENXX,TZAXX,-0.02
2040,4,24.0,KENXX,TZAXX,-0.02
2041,4,24.0,KENXX,TZAXX,-0.01
2042,4,24.0,KENXX,TZAXX,-0.01
2043,4,24.0,KENXX,TZAXX,-0.01
2044,4,24.0,KENXX,TZAXX,-0.01
2045,4,24.0,KENXX,TZAXX,-0.01
2046,4,24.0,KENXX,TZAXX,-0.02
2047,4,24.0,KENXX,TZAXX,-0.02
2048,4,24.0,KENXX,TZAXX,-0.02
2049,4,24.0,KENXX,TZAXX,-0.02
2050,4,24.0,KENXX,TZAXX,-0.03
2021,5,1.0,KENXX,TZAXX,-0.02
2022,5,1.0,KENXX,TZAXX,-0.02
2023,5,1.0,KENXX,TZAXX,0.02
2021,5,2.0,KENXX,TZAXX,-0.02
2022,5,2.0,KENXX,TZAXX,-0.02
2023,5,2.0,KENXX,TZAXX,0.02
2021,5,3.0,KENXX,TZAXX,-0.02
2022,5,3.0,KENXX,TZAXX,-0.02
2023,5,3.0,KENXX,TZAXX,0.02
2021,5,4.0,KENXX,TZAXX,-0.02
2022,5,4.0,KENXX,TZAXX,-0.02
2023,5,4.0,KENXX,TZAXX,0.02
2021,5,5.0,KENXX,TZAXX,-0.02
2022,5,5.0,KENXX,TZAXX,-0.02
2023,5,5.0,KENXX,TZAXX,0.02
2021,5,6.0,KENXX,TZAXX,-0.02
2022,5,6.0,KENXX,TZAXX,-0.02
2023,5,6.0,KENXX,TZAXX,0.02
2021,5,7.0,KENXX,TZAXX,-0.02
2022,5,7.0,KENXX,TZAXX,-0.02
2023,5,7.0,KENXX,TZAXX,0.02
2022,5,8.0,KENXX,TZAXX,-0.02
2023,5,8.0,KENXX,TZAXX,0.02
2024,5,8.0,KENXX,TZAXX,0.0
2022,5,9.0,KENXX,TZAXX,-0.02
2023,5,9.0,KENXX,TZAXX,0.02
2024,5,9.0,KENXX,TZAXX,0.0
2022,5,10.0,KENXX,TZAXX,-0.02
2023,5,10.0,KENXX,TZAXX,0.02
2024,5,10.0,KENXX,TZAXX,0.0
2022,5,11.0,KENXX,TZAXX,-0.02
2023,5,11.0,KENXX,TZAXX,0.02
2024,5,11.0,KENXX,TZAXX,0.0
2021,5,12.0,KENXX,TZAXX,-0.02
2022,5,12.0,KENXX,TZAXX,-0.02
2023,5,12.0,KENXX,TZAXX,0.02
2021,5,13.0,KENXX,TZAXX,-0.02
2022,5,13.0,KENXX,TZAXX,-0.02
2023,5,13.0,KENXX,TZAXX,0.02
2021,5,14.0,KENXX,TZAXX,-0.02
2022,5,14.0,KENXX,TZAXX,-0.02
2023,5,14.0,KENXX,TZAXX,0.02
2021,5,15.0,KENXX,TZAXX,-0.02
2022,5,15.0,KENXX,TZAXX,-0.02
2023,5,15.0,KENXX,TZAXX,0.02
2021,5,16.0,KENXX,TZAXX,0.02
2022,5,16.0,KENXX,TZAXX,0.02
2023,5,16.0,KENXX,TZAXX,0.02
2024,5,16.0,KENXX,TZAXX,0.15
2025,5,16.0,KENXX,TZAXX,0.16
2026,5,16.0,KENXX,TZAXX,0.18
2027,5,16.0,KENXX,TZAXX,0.19
2028,5,16.0,KENXX,TZAXX,0.21
2029,5,16.0,KENXX,TZAXX,0.22
2030,5,16.0,KENXX,TZAXX,0.11
2031,5,16.0,KENXX,TZAXX,0.08
2021,5,17.0,KENXX,TZAXX,0.02
2022,5,17.0,KENXX,TZAXX,0.02
2023,5,17.0,KENXX,TZAXX,0.02
2024,5,17.0,KENXX,TZAXX,0.15
2025,5,17.0,KENXX,TZAXX,0.16
2026,5,17.0,KENXX,TZAXX,0.18
2027,5,17.0,KENXX,TZAXX,0.19
2028,5,17.0,KENXX,TZAXX,0.21
2029,5,17.0,KENXX,TZAXX,0.22
2030,5,17.0,KENXX,TZAXX,0.11
2031,5,17.0,KENXX,TZAXX,0.08
2021,5,18.0,KENXX,TZAXX,0.02
2022,5,18.0,KENXX,TZAXX,0.02
2023,5,18.0,KENXX,TZAXX,0.02
2024,5,18.0,KENXX,TZAXX,0.15
2025,5,18.0,KENXX,TZAXX,0.16
2026,5,18.0,KENXX,TZAXX,0.18
2027,5,18.0,KENXX,TZAXX,0.19
2028,5,18.0,KENXX,TZAXX,0.21
2029,5,18.0,KENXX,TZAXX,0.22
2030,5,18.0,KENXX,TZAXX,0.11
2031,5,18.0,KENXX,TZAXX,0.08
2021,5,19.0,KENXX,TZAXX,0.02
2022,5,19.0,KENXX,TZAXX,0.02
2023,5,19.0,KENXX,TZAXX,0.02
2024,5,19.0,KENXX,TZAXX,0.15
2025,5,19.0,KENXX,TZAXX,0.16
2026,5,19.0,KENXX,TZAXX,0.18
2027,5,19.0,KENXX,TZAXX,0.19
2028,5,19.0,KENXX,TZAXX,0.21
2029,5,19.0,KENXX,TZAXX,0.22
2030,5,19.0,KENXX,TZAXX,0.11
2031,5,19.0,KENXX,TZAXX,0.08
2022,5,20.0,KENXX,TZAXX,-0.0
2023,5,20.0,KENXX,TZAXX,0.0
2024,5,20.0,KENXX,TZAXX,0.0
2026,5,20.0,KENXX,TZAXX,0.0
2027,5,20.0,KENXX,TZAXX,0.0
2028,5,20.0,KENXX,TZAXX,0.0
2029,5,20.0,KENXX,TZAXX,0.01
2030,5,20.0,KENXX,TZAXX,0.01
2031,5,20.0,KENXX,TZAXX,-0.02
2032,5,20.0,KENXX,TZAXX,-0.02
2033,5,20.0,KENXX,TZAXX,-0.02
2034,5,20.0,KENXX,TZAXX,-0.02
2035,5,20.0,KENXX,TZAXX,-0.01
2036,5,20.0,KENXX,TZAXX,-0.05
2037,5,20.0,KENXX,TZAXX,-0.04
2038,5,20.0,KENXX,TZAXX,-0.02
2039,5,20.0,KENXX,TZAXX,-0.01
2040,5,20.0,KENXX,TZAXX,-0.01
2022,5,21.0,KENXX,TZAXX,-0.0
2023,5,21.0,KENXX,TZAXX,0.0
2024,5,21.0,KENXX,TZAXX,0.0
2026,5,21.0,KENXX,TZAXX,0.0
2027,5,21.0,KENXX,TZAXX,0.0
2028,5,21.0,KENXX,TZAXX,0.0
2029,5,21.0,KENXX,TZAXX,0.01
2030,5,21.0,KENXX,TZAXX,0.01
2031,5,21.0,KENXX,TZAXX,-0.02
2032,5,21.0,KENXX,TZAXX,-0.02
2033,5,21.0,KENXX,TZAXX,-0.02
2034,5,21.0,KENXX,TZAXX,-0.02
2035,5,21.0,KENXX,TZAXX,-0.01
2036,5,21.0,KENXX,TZAXX,-0.05
2037,5,21.0,KENXX,TZAXX,-0.04
2038,5,21.0,KENXX,TZAXX,-0.02
2039,5,21.0,KENXX,TZAXX,-0.01
2040,5,21.0,KENXX,TZAXX,-0.01
2022,5,22.0,KENXX,TZAXX,-0.0
2023,5,22.0,KENXX,TZAXX,0.0
2024,5,22.0,KENXX,TZAXX,0.0
2026,5,22.0,KENXX,TZAXX,0.0
2027,5,22.0,KENXX,TZAXX,0.0
2028,5,22.0,KENXX,TZAXX,0.0
2029,5,22.0,KENXX,TZAXX,0.01
2030,5,22.0,KENXX,TZAXX,0.01
2031,5,22.0,KENXX,TZAXX,-0.02
2032,5,22.0,KENXX,TZAXX,-0.02
2033,5,22.0,KENXX,TZAXX,-0.02
2034,5,22.0,KENXX,TZAXX,-0.02
2035,5,22.0,KENXX,TZAXX,-0.01
2036,5,22.0,KENXX,TZAXX,-0.05
2037,5,22.0,KENXX,TZAXX,-0.04
2038,5,22.0,KENXX,TZAXX,-0.02
2039,5,22.0,KENXX,TZAXX,-0.01
2040,5,22.0,KENXX,TZAXX,-0.01
2022,5,23.0,KENXX,TZAXX,-0.0
2023,5,23.0,KENXX,TZAXX,0.0
2024,5,23.0,KENXX,TZAXX,0.0
2026,5,23.0,KENXX,TZAXX,0.0
2027,5,23.0,KENXX,TZAXX,0.0
2028,5,23.0,KENXX,TZAXX,0.0
2029,5,23.0,KENXX,TZAXX,0.01
2030,5,23.0,KENXX,TZAXX,0.01
2031,5,23.0,KENXX,TZAXX,-0.02
2032,5,23.0,KENXX,TZAXX,-0.02
2033,5,23.0,KENXX,TZAXX,-0.02
2034,5,23.0,KENXX,TZAXX,-0.02
2035,5,23.0,KENXX,TZAXX,-0.01
2036,5,23.0,KENXX,TZAXX,-0.05
2037,5,23.0,KENXX,TZAXX,-0.04
2038,5,23.0,KENXX,TZAXX,-0.02
2039,5,23.0,KENXX,TZAXX,-0.01
2040,5,23.0,KENXX,TZAXX,-0.01
2022,5,24.0,KENXX,TZAXX,-0.0
2023,5,24.0,KENXX,TZAXX,0.0
2024,5,24.0,KENXX,TZAXX,0.0
2026,5,24.0,KENXX,TZAXX,0.0
2027,5,24.0,KENXX,TZAXX,0.0
2028,5,24.0,KENXX,TZAXX,0.0
2029,5,24.0,KENXX,TZAXX,0.01
2030,5,24.0,KENXX,TZAXX,0.01
2031,5,24.0,KENXX,TZAXX,-0.02
2032,5,24.0,KENXX,TZAXX,-0.02
2033,5,24.0,KENXX,TZAXX,-0.02
2034,5,24.0,KENXX,TZAXX,-0.02
2035,5,24.0,KENXX,TZAXX,-0.01
2036,5,24.0,KENXX,TZAXX,-0.05
2037,5,24.0,KENXX,TZAXX,-0.04
2038,5,24.0,KENXX,TZAXX,-0.02
2039,5,24.0,KENXX,TZAXX,-0.01
2040,5,24.0,KENXX,TZAXX,-0.01
2021,6,1.0,KENXX,TZAXX,-0.02
2022,6,1.0,KENXX,TZAXX,-0.02
2023,6,1.0,KENXX,TZAXX,0.02
2021,6,2.0,KENXX,TZAXX,-0.02
2022,6,2.0,KENXX,TZAXX,-0.02
2023,6,2.0,KENXX,TZAXX,0.02
2021,6,3.0,KENXX,TZAXX,-0.02
2022,6,3.0,KENXX,TZAXX,-0.02
2023,6,3.0,KENXX,TZAXX,0.02
2021,6,4.0,KENXX,TZAXX,-0.02
2022,6,4.0,KENXX,TZAXX,-0.02
2023,6,4.0,KENXX,TZAXX,0.02
2021,6,5.0,KENXX,TZAXX,-0.02
2022,6,5.0,KENXX,TZAXX,-0.02
2023,6,5.0,KENXX,TZAXX,0.02
2021,6,6.0,KENXX,TZAXX,-0.02
2022,6,6.0,KENXX,TZAXX,-0.02
2023,6,6.0,KENXX,TZAXX,0.02
2021,6,7.0,KENXX,TZAXX,-0.02
2022,6,7.0,KENXX,TZAXX,-0.02
2023,6,7.0,KENXX,TZAXX,0.02
2022,6,8.0,KENXX,TZAXX,-0.02
2023,6,8.0,KENXX,TZAXX,0.02
2024,6,8.0,KENXX,TZAXX,0.0
2022,6,9.0,KENXX,TZAXX,-0.02
2023,6,9.0,KENXX,TZAXX,0.02
2024,6,9.0,KENXX,TZAXX,0.0
2022,6,10.0,KENXX,TZAXX,-0.02
2023,6,10.0,KENXX,TZAXX,0.02
2024,6,10.0,KENXX,TZAXX,0.0
2022,6,11.0,KENXX,TZAXX,-0.02
2023,6,11.0,KENXX,TZAXX,0.02
2024,6,11.0,KENXX,TZAXX,0.0
2021,6,12.0,KENXX,TZAXX,-0.02
2022,6,12.0,KENXX,TZAXX,-0.02
2023,6,12.0,KENXX,TZAXX,0.02
2021,6,13.0,KENXX,TZAXX,-0.02
2022,6,13.0,KENXX,TZAXX,-0.02
2023,6,13.0,KENXX,TZAXX,0.02
2021,6,14.0,KENXX,TZAXX,-0.02
2022,6,14.0,KENXX,TZAXX,-0.02
2023,6,14.0,KENXX,TZAXX,0.02
2021,6,15.0,KENXX,TZAXX,-0.02
2022,6,15.0,KENXX,TZAXX,-0.02
2023,6,15.0,KENXX,TZAXX,0.02
2021,6,16.0,KENXX,TZAXX,0.02
2022,6,16.0,KENXX,TZAXX,0.02
2023,6,16.0,KENXX,TZAXX,0.02
2024,6,16.0,KENXX,TZAXX,0.15
2025,6,16.0,KENXX,TZAXX,0.16
2026,6,16.0,KENXX,TZAXX,0.18
2027,6,16.0,KENXX,TZAXX,0.19
2028,6,16.0,KENXX,TZAXX,0.21
2029,6,16.0,KENXX,TZAXX,0.22
2030,6,16.0,KENXX,TZAXX,0.11
2031,6,16.0,KENXX,TZAXX,0.08
2021,6,17.0,KENXX,TZAXX,0.02
2022,6,17.0,KENXX,TZAXX,0.02
2023,6,17.0,KENXX,TZAXX,0.02
2024,6,17.0,KENXX,TZAXX,0.15
2025,6,17.0,KENXX,TZAXX,0.16
2026,6,17.0,KENXX,TZAXX,0.18
2027,6,17.0,KENXX,TZAXX,0.19
2028,6,17.0,KENXX,TZAXX,0.21
2029,6,17.0,KENXX,TZAXX,0.22
2030,6,17.0,KENXX,TZAXX,0.11
2031,6,17.0,KENXX,TZAXX,0.08
2021,6,18.0,KENXX,TZAXX,0.02
2022,6,18.0,KENXX,TZAXX,0.02
2023,6,18.0,KENXX,TZAXX,0.02
2024,6,18.0,KENXX,TZAXX,0.15
2025,6,18.0,KENXX,TZAXX,0.16
2026,6,18.0,KENXX,TZAXX,0.18
2027,6,18.0,KENXX,TZAXX,0.19
2028,6,18.0,KENXX,TZAXX,0.21
2029,6,18.0,KENXX,TZAXX,0.22
2030,6,18.0,KENXX,TZAXX,0.11
2031,6,18.0,KENXX,TZAXX,0.08
2021,6,19.0,KENXX,TZAXX,0.02
2022,6,19.0,KENXX,TZAXX,0.02
2023,6,19.0,KENXX,TZAXX,0.02
2024,6,19.0,KENXX,TZAXX,0.15
2025,6,19.0,KENXX,TZAXX,0.16
2026,6,19.0,KENXX,TZAXX,0.18
2027,6,19.0,KENXX,TZAXX,0.19
2028,6,19.0,KENXX,TZAXX,0.21
2029,6,19.0,KENXX,TZAXX,0.22
2030,6,19.0,KENXX,TZAXX,0.11
2031,6,19.0,KENXX,TZAXX,0.08
2022,6,20.0,KENXX,TZAXX,-0.0
2023,6,20.0,KENXX,TZAXX,0.0
2024,6,20.0,KENXX,TZAXX,0.0
2026,6,20.0,KENXX,TZAXX,0.0
2027,6,20.0,KENXX,TZAXX,0.0
2028,6,20.0,KENXX,TZAXX,0.0
2029,6,20.0,KENXX,TZAXX,0.01
2030,6,20.0,KENXX,TZAXX,0.01
2031,6,20.0,KENXX,TZAXX,-0.02
2032,6,20.0,KENXX,TZAXX,-0.02
2033,6,20.0,KENXX,TZAXX,-0.02
2034,6,20.0,KENXX,TZAXX,-0.02
2035,6,20.0,KENXX,TZAXX,-0.01
2036,6,20.0,KENXX,TZAXX,-0.05
2037,6,20.0,KENXX,TZAXX,-0.04
2038,6,20.0,KENXX,TZAXX,-0.02
2039,6,20.0,KENXX,TZAXX,-0.01
2040,6,20.0,KENXX,TZAXX,-0.01
2022,6,21.0,KENXX,TZAXX,-0.0
2023,6,21.0,KENXX,TZAXX,0.0
2024,6,21.0,KENXX,TZAXX,0.0
2026,6,21.0,KENXX,TZAXX,0.0
2027,6,21.0,KENXX,TZAXX,0.0
2028,6,21.0,KENXX,TZAXX,0.0
2029,6,21.0,KENXX,TZAXX,0.01
2030,6,21.0,KENXX,TZAXX,0.01
2031,6,21.0,KENXX,TZAXX,-0.02
2032,6,21.0,KENXX,TZAXX,-0.02
2033,6,21.0,KENXX,TZAXX,-0.02
2034,6,21.0,KENXX,TZAXX,-0.02
2035,6,21.0,KENXX,TZAXX,-0.01
2036,6,21.0,KENXX,TZAXX,-0.05
2037,6,21.0,KENXX,TZAXX,-0.04
2038,6,21.0,KENXX,TZAXX,-0.02
2039,6,21.0,KENXX,TZAXX,-0.01
2040,6,21.0,KENXX,TZAXX,-0.01
2022,6,22.0,KENXX,TZAXX,-0.0
2023,6,22.0,KENXX,TZAXX,0.0
2024,6,22.0,KENXX,TZAXX,0.0
2026,6,22.0,KENXX,TZAXX,0.0
2027,6,22.0,KENXX,TZAXX,0.0
2028,6,22.0,KENXX,TZAXX,0.0
2029,6,22.0,KENXX,TZAXX,0.01
2030,6,22.0,KENXX,TZAXX,0.01
2031,6,22.0,KENXX,TZAXX,-0.02
2032,6,22.0,KENXX,TZAXX,-0.02
2033,6,22.0,KENXX,TZAXX,-0.02
2034,6,22.0,KENXX,TZAXX,-0.02
2035,6,22.0,KENXX,TZAXX,-0.01
2036,6,22.0,KENXX,TZAXX,-0.05
2037,6,22.0,KENXX,TZAXX,-0.04
2038,6,22.0,KENXX,TZAXX,-0.02
2039,6,22.0,KENXX,TZAXX,-0.01
2040,6,22.0,KENXX,TZAXX,-0.01
2022,6,23.0,KENXX,TZAXX,-0.0
2023,6,23.0,KENXX,TZAXX,0.0
2024,6,23.0,KENXX,TZAXX,0.0
2026,6,23.0,KENXX,TZAXX,0.0
2027,6,23.0,KENXX,TZAXX,0.0
2028,6,23.0,KENXX,TZAXX,0.0
2029,6,23.0,KENXX,TZAXX,0.01
2030,6,23.0,KENXX,TZAXX,0.01
2031,6,23.0,KENXX,TZAXX,-0.02
2032,6,23.0,KENXX,TZAXX,-0.02
2033,6,23.0,KENXX,TZAXX,-0.02
2034,6,23.0,KENXX,TZAXX,-0.02
2035,6,23.0,KENXX,TZAXX,-0.01
2036,6,23.0,KENXX,TZAXX,-0.05
2037,6,23.0,KENXX,TZAXX,-0.04
2038,6,23.0,KENXX,TZAXX,-0.02
2039,6,23.0,KENXX,TZAXX,-0.01
2040,6,23.0,KENXX,TZAXX,-0.01
2022,6,24.0,KENXX,TZAXX,-0.0
2023,6,24.0,KENXX,TZAXX,0.0
2024,6,24.0,KENXX,TZAXX,0.0
2026,6,24.0,KENXX,TZAXX,0.0
2027,6,24.0,KENXX,TZAXX,0.0
2028,6,24.0,KENXX,TZAXX,0.0
2029,6,24.0,KENXX,TZAXX,0.01
2030,6,24.0,KENXX,TZAXX,0.01
2031,6,24.0,KENXX,TZAXX,-0.02
2032,6,24.0,KENXX,TZAXX,-0.02
2033,6,24.0,KENXX,TZAXX,-0.02
2034,6,24.0,KENXX,TZAXX,-0.02
2035,6,24.0,KENXX,TZAXX,-0.01
2036,6,24.0,KENXX,TZAXX,-0.05
2037,6,24.0,KENXX,TZAXX,-0.04
2038,6,24.0,KENXX,TZAXX,-0.02
2039,6,24.0,KENXX,TZAXX,-0.01
2040,6,24.0,KENXX,TZAXX,-0.01
2021,7,1.0,KENXX,TZAXX,-0.02
2022,7,1.0,KENXX,TZAXX,-0.02
2023,7,1.0,KENXX,TZAXX,0.02
2021,7,2.0,KENXX,TZAXX,-0.02
2022,7,2.0,KENXX,TZAXX,-0.02
2023,7,2.0,KENXX,TZAXX,0.02
2021,7,3.0,KENXX,TZAXX,-0.02
2022,7,3.0,KENXX,TZAXX,-0.02
2023,7,3.0,KENXX,TZAXX,0.02
2021,7,4.0,KENXX,TZAXX,-0.02
2022,7,4.0,KENXX,TZAXX,-0.02
2023,7,4.0,KENXX,TZAXX,0.02
2021,7,5.0,KENXX,TZAXX,-0.02
2022,7,5.0,KENXX,TZAXX,-0.02
2023,7,5.0,KENXX,TZAXX,0.02
2021,7,6.0,KENXX,TZAXX,-0.02
2022,7,6.0,KENXX,TZAXX,-0.02
2023,7,6.0,KENXX,TZAXX,0.02
2021,7,7.0,KENXX,TZAXX,-0.02
2022,7,7.0,KENXX,TZAXX,-0.02
2023,7,7.0,KENXX,TZAXX,0.02
2022,7,8.0,KENXX,TZAXX,-0.02
2023,7,8.0,KENXX,TZAXX,0.02
2024,7,8.0,KENXX,TZAXX,0.0
2022,7,9.0,KENXX,TZAXX,-0.02
2023,7,9.0,KENXX,TZAXX,0.02
2024,7,9.0,KENXX,TZAXX,0.0
2022,7,10.0,KENXX,TZAXX,-0.02
2023,7,10.0,KENXX,TZAXX,0.02
2024,7,10.0,KENXX,TZAXX,0.0
2022,7,11.0,KENXX,TZAXX,-0.02
2023,7,11.0,KENXX,TZAXX,0.02
2024,7,11.0,KENXX,TZAXX,0.0
2021,7,12.0,KENXX,TZAXX,-0.02
2022,7,12.0,KENXX,TZAXX,-0.02
2023,7,12.0,KENXX,TZAXX,0.02
2021,7,13.0,KENXX,TZAXX,-0.02
2022,7,13.0,KENXX,TZAXX,-0.02
2023,7,13.0,KENXX,TZAXX,0.02
2021,7,14.0,KENXX,TZAXX,-0.02
2022,7,14.0,KENXX,TZAXX,-0.02
2023,7,14.0,KENXX,TZAXX,0.02
2021,7,15.0,KENXX,TZAXX,-0.02
2022,7,15.0,KENXX,TZAXX,-0.02
2023,7,15.0,KENXX,TZAXX,0.02
2021,7,16.0,KENXX,TZAXX,0.02
2022,7,16.0,KENXX,TZAXX,0.02
2023,7,16.0,KENXX,TZAXX,0.02
2024,7,16.0,KENXX,TZAXX,0.15
2025,7,16.0,KENXX,TZAXX,0.16
2026,7,16.0,KENXX,TZAXX,0.18
2027,7,16.0,KENXX,TZAXX,0.19
2028,7,16.0,KENXX,TZAXX,0.21
2029,7,16.0,KENXX,TZAXX,0.22
2030,7,16.0,KENXX,TZAXX,0.11
2031,7,16.0,KENXX,TZAXX,0.08
2021,7,17.0,KENXX,TZAXX,0.02
2022,7,17.0,KENXX,TZAXX,0.02
2023,7,17.0,KENXX,TZAXX,0.02
2024,7,17.0,KENXX,TZAXX,0.15
2025,7,17.0,KENXX,TZAXX,0.16
2026,7,17.0,KENXX,TZAXX,0.18
2027,7,17.0,KENXX,TZAXX,0.19
