REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
GLOBAL,PWRHYDINDWE01,S2D1,2037,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2038,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2039,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2040,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2041,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2042,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2043,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2044,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2045,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2046,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2047,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2048,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2049,0.4145
GLOBAL,PWRHYDINDWE01,S2D1,2050,0.4145
GLOBAL,PWRHYDINDEA01,S2D2,2021,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2022,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2023,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2024,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2025,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2026,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2027,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2028,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2029,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2030,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2031,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2032,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2033,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2034,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2035,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2036,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2037,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2038,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2039,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2040,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2041,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2042,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2043,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2044,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2045,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2046,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2047,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2048,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2049,0.4187
GLOBAL,PWRHYDINDEA01,S2D2,2050,0.4187
GLOBAL,PWRHYDINDNE01,S2D2,2021,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2022,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2023,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2024,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2025,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2026,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2027,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2028,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2029,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2030,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2031,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2032,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2033,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2034,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2035,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2036,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2037,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2038,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2039,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2040,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2041,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2042,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2043,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2044,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2045,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2046,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2047,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2048,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2049,0.4232
GLOBAL,PWRHYDINDNE01,S2D2,2050,0.4232
GLOBAL,PWRHYDINDNO01,S2D2,2021,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2022,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2023,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2024,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2025,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2026,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2027,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2028,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2029,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2030,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2031,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2032,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2033,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2034,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2035,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2036,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2037,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2038,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2039,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2040,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2041,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2042,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2043,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2044,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2045,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2046,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2047,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2048,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2049,0.3927
GLOBAL,PWRHYDINDNO01,S2D2,2050,0.3927
GLOBAL,PWRHYDINDSO01,S2D2,2021,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2022,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2023,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2024,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2025,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2026,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2027,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2028,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2029,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2030,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2031,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2032,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2033,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2034,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2035,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2036,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2037,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2038,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2039,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2040,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2041,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2042,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2043,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2044,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2045,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2046,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2047,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2048,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2049,0.499
GLOBAL,PWRHYDINDSO01,S2D2,2050,0.499
GLOBAL,PWRHYDINDWE01,S2D2,2021,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2022,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2023,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2024,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2025,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2026,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2027,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2028,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2029,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2030,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2031,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2032,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2033,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2034,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2035,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2036,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2037,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2038,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2039,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2040,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2041,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2042,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2043,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2044,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2045,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2046,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2047,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2048,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2049,0.4145
GLOBAL,PWRHYDINDWE01,S2D2,2050,0.4145
GLOBAL,PWRCSPINDEA01,S1D1,2021,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2022,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2023,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2024,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2025,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2026,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2027,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2028,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2029,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2030,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2031,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2032,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2033,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2034,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2035,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2036,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2037,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2038,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2039,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2040,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2041,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2042,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2043,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2044,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2045,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2046,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2047,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2048,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2049,0.6154
GLOBAL,PWRCSPINDEA01,S1D1,2050,0.6154
GLOBAL,PWRCSPINDNE01,S1D1,2021,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2022,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2023,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2024,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2025,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2026,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2027,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2028,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2029,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2030,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2031,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2032,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2033,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2034,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2035,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2036,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2037,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2038,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2039,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2040,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2041,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2042,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2043,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2044,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2045,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2046,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2047,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2048,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2049,0.5998
GLOBAL,PWRCSPINDNE01,S1D1,2050,0.5998
GLOBAL,PWRCSPINDNO01,S1D1,2021,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2022,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2023,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2024,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2025,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2026,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2027,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2028,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2029,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2030,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2031,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2032,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2033,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2034,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2035,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2036,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2037,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2038,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2039,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2040,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2041,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2042,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2043,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2044,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2045,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2046,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2047,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2048,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2049,0.6715
GLOBAL,PWRCSPINDNO01,S1D1,2050,0.6715
GLOBAL,PWRCSPINDSO01,S1D1,2021,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2022,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2023,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2024,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2025,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2026,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2027,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2028,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2029,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2030,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2031,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2032,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2033,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2034,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2035,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2036,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2037,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2038,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2039,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2040,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2041,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2042,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2043,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2044,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2045,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2046,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2047,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2048,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2049,0.61
GLOBAL,PWRCSPINDSO01,S1D1,2050,0.61
GLOBAL,PWRCSPINDWE01,S1D1,2021,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2022,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2023,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2024,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2025,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2026,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2027,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2028,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2029,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2030,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2031,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2032,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2033,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2034,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2035,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2036,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2037,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2038,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2039,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2040,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2041,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2042,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2043,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2044,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2045,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2046,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2047,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2048,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2049,0.6626
GLOBAL,PWRCSPINDWE01,S1D1,2050,0.6626
GLOBAL,PWRCSPINDEA01,S1D2,2021,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2022,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2023,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2024,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2025,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2026,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2027,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2028,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2029,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2030,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2031,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2032,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2033,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2034,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2035,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2036,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2037,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2038,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2039,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2040,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2041,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2042,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2043,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2044,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2045,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2046,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2047,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2048,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2049,0.0034
GLOBAL,PWRCSPINDEA01,S1D2,2050,0.0034
GLOBAL,PWRCSPINDNE01,S1D2,2021,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2022,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2023,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2024,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2025,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2026,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2027,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2028,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2029,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2030,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2031,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2032,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2033,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2034,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2035,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2036,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2037,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2038,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2039,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2040,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2041,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2042,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2043,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2044,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2045,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2046,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2047,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2048,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2049,0.008
GLOBAL,PWRCSPINDNE01,S1D2,2050,0.008
GLOBAL,PWRCSPINDNO01,S1D2,2021,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2022,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2023,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2024,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2025,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2026,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2027,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2028,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2029,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2030,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2031,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2032,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2033,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2034,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2035,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2036,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2037,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2038,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2039,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2040,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2041,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2042,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2043,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2044,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2045,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2046,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2047,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2048,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2049,0.001
GLOBAL,PWRCSPINDNO01,S1D2,2050,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2021,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2022,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2023,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2024,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2025,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2026,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2027,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2028,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2029,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2030,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2031,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2032,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2033,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2034,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2035,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2036,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2037,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2038,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2039,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2040,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2041,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2042,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2043,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2044,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2045,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2046,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2047,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2048,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2049,0.001
GLOBAL,PWRCSPINDSO01,S1D2,2050,0.001
GLOBAL,PWRCSPINDWE01,S1D2,2021,0.0006
GLOBAL,PWRCSPINDWE01,S1D2,2022,0.0006
GLOBAL,PWRCSPINDWE01,S1D2,2023,0.0006
GLOBAL,PWRCSPINDWE01,S1D2,2024,0.0006
GLOBAL,PWRCSPINDWE01,S1D2,2025,0.0006
GLOBAL,PWRCSPINDWE01,S1D2,2026,0.0006
GLOBAL,PWRCSPINDWE01,S1D2,2027,0.0006
